Phi[deg],Theta[deg],Gain[dB]
6,63,4.2754e-01
6,64,2.8140e-01
6,65,1.3604e-01
6,66,-8.4908e-03
6,67,-1.5216e-01
6,68,-2.9495e-01
6,69,-4.3678e-01
6,70,-5.7763e-01
6,71,-7.1745e-01
6,72,-8.5618e-01
6,73,-9.9378e-01
6,74,-1.1302e+00
6,75,-1.2654e+00
6,76,-1.3994e+00
6,77,-1.5320e+00
6,78,-1.6633e+00
6,79,-1.7933e+00
6,80,-1.9218e+00
6,81,-2.0489e+00
6,82,-2.1745e+00
6,83,-2.2987e+00
6,84,-2.4214e+00
6,85,-3.1059e+00
6,86,-2.9908e+00
6,87,-2.8741e+00
6,88,-2.7558e+00
6,89,-2.6360e+00
6,90,-2.5147e+00
6,91,-2.3920e+00
6,92,-2.2678e+00
6,93,-2.1422e+00
6,94,-2.0152e+00
6,95,-1.8870e+00
6,96,-1.7576e+00
6,97,-1.6270e+00
6,98,-1.4953e+00
6,99,-1.3626e+00
6,100,-1.2288e+00
6,101,-1.0942e+00
6,102,-9.5874e-01
6,103,-8.2247e-01
6,104,-6.8550e-01
6,105,-5.4787e-01
6,106,-4.0966e-01
6,107,-2.7090e-01
6,108,-1.3166e-01
6,109,8.0036e-03
6,110,1.4804e-01
6,111,2.8843e-01
6,112,4.2910e-01
6,113,5.7002e-01
6,114,7.1115e-01
6,115,8.5248e-01
6,116,9.9395e-01
6,117,1.1356e+00
6,118,1.2773e+00
6,119,1.4191e+00
6,120,1.5609e+00
6,121,1.7028e+00
6,122,1.8447e+00
6,123,1.9866e+00
6,124,2.1284e+00
6,125,2.2702e+00
6,126,2.4119e+00
6,127,2.5534e+00
6,128,2.6948e+00
6,129,2.8361e+00
6,130,2.9771e+00
6,131,3.1180e+00
6,132,3.2587e+00
6,133,3.3992e+00
6,134,3.5394e+00
6,135,3.6794e+00
6,136,3.8191e+00
6,137,3.9585e+00
6,138,4.0975e+00
6,139,4.2362e+00
6,140,4.3743e+00
6,141,4.5120e+00
6,142,4.6490e+00
6,143,4.7853e+00
6,144,4.9208e+00
6,145,5.0555e+00
6,146,5.1891e+00
6,147,5.3216e+00
6,148,5.4529e+00
6,149,5.5827e+00
6,150,5.7111e+00
6,151,5.8378e+00
6,152,5.9626e+00
6,153,6.0855e+00
6,154,6.2062e+00
6,155,6.3246e+00
6,156,6.4405e+00
6,157,6.5537e+00
6,158,6.6641e+00
6,159,6.7714e+00
6,160,6.8754e+00
6,161,6.9760e+00
6,162,7.0729e+00
6,163,7.1660e+00
6,164,7.2551e+00
6,165,7.3399e+00
6,166,7.4203e+00
6,167,7.4960e+00
6,168,7.5670e+00
6,169,7.6330e+00
6,170,7.6938e+00
6,171,7.7493e+00
6,172,7.7994e+00
6,173,7.8438e+00
6,174,7.8825e+00
6,175,7.9153e+00
6,176,7.9422e+00
6,177,7.9629e+00
6,178,7.9775e+00
6,179,7.9859e+00
7,0,7.9311e+00
7,1,7.9269e+00
7,2,7.9163e+00
7,3,7.8994e+00
7,4,7.8761e+00
7,5,7.8466e+00
7,6,7.8108e+00
7,7,7.7687e+00
7,8,7.7205e+00
7,9,7.6663e+00
7,10,7.6061e+00
7,11,7.5400e+00
7,12,7.4682e+00
7,13,7.3908e+00
7,14,7.3080e+00
7,15,7.2198e+00
7,16,7.1266e+00
7,17,7.0284e+00
7,18,6.9255e+00
7,19,6.8181e+00
7,20,6.7062e+00
7,21,6.5903e+00
7,22,6.4704e+00
7,23,6.3468e+00
7,24,6.2197e+00
7,25,6.0894e+00
7,26,5.9560e+00
7,27,5.8198e+00
7,28,5.6810e+00
7,29,5.5398e+00
7,30,5.3965e+00
7,31,5.2512e+00
7,32,5.1043e+00
7,33,4.9558e+00
7,34,4.8059e+00
7,35,4.6550e+00
7,36,4.5030e+00
7,37,4.3503e+00
7,38,4.1970e+00
7,39,4.0431e+00
7,40,3.8889e+00
7,41,3.7345e+00
7,42,3.5799e+00
7,43,3.4253e+00
7,44,3.2706e+00
7,45,3.1160e+00
7,46,2.9616e+00
7,47,2.8073e+00
7,48,2.6532e+00
7,49,2.4994e+00
7,50,2.3459e+00
7,51,2.1927e+00
7,52,2.0399e+00
7,53,1.8875e+00
7,54,1.7355e+00
7,55,1.5841e+00
7,56,1.4332e+00
7,57,1.2828e+00
7,58,1.1330e+00
7,59,9.8383e-01
7,60,8.3530e-01
7,61,6.8740e-01
7,62,5.4019e-01
7,63,3.9370e-01
7,64,2.4793e-01
7,65,1.0293e-01
7,66,-4.1259e-02
7,67,-1.8460e-01
7,68,-3.2707e-01
7,69,-4.6860e-01
7,70,-6.0915e-01
7,71,-7.4869e-01
7,72,-8.8715e-01
7,73,-1.0245e+00
7,74,-1.1607e+00
7,75,-1.2956e+00
7,76,-1.4294e+00
7,77,-1.5618e+00
7,78,-1.6929e+00
7,79,-1.8226e+00
7,80,-1.9509e+00
7,81,-2.0778e+00
7,82,-2.2032e+00
7,83,-2.3272e+00
7,84,-2.4497e+00
7,85,-3.1333e+00
7,86,-3.0184e+00
7,87,-2.9018e+00
7,88,-2.7837e+00
7,89,-2.6641e+00
7,90,-2.5430e+00
7,91,-2.4204e+00
7,92,-2.2963e+00
7,93,-2.1709e+00
7,94,-2.0442e+00
7,95,-1.9162e+00
7,96,-1.7870e+00
7,97,-1.6566e+00
7,98,-1.5251e+00
7,99,-1.3926e+00
7,100,-1.2591e+00
7,101,-1.1247e+00
7,102,-9.8951e-01
7,103,-8.5351e-01
7,104,-7.1681e-01
7,105,-5.7946e-01
7,106,-4.4153e-01
7,107,-3.0308e-01
7,108,-1.6415e-01
7,109,-2.4803e-02
7,110,1.1490e-01
7,111,2.5494e-01
7,112,3.9525e-01
7,113,5.3580e-01
7,114,6.7655e-01
7,115,8.1748e-01
7,116,9.5855e-01
7,117,1.0997e+00
7,118,1.2410e+00
7,119,1.3824e+00
7,120,1.5238e+00
7,121,1.6652e+00
7,122,1.8066e+00
7,123,1.9480e+00
7,124,2.0894e+00
7,125,2.2307e+00
7,126,2.3718e+00
7,127,2.5129e+00
7,128,2.6538e+00
7,129,2.7946e+00
7,130,2.9352e+00
7,131,3.0756e+00
7,132,3.2158e+00
7,133,3.3558e+00
7,134,3.4955e+00
7,135,3.6351e+00
7,136,3.7743e+00
7,137,3.9132e+00
7,138,4.0518e+00
7,139,4.1900e+00
7,140,4.3278e+00
7,141,4.4650e+00
7,142,4.6016e+00
7,143,4.7375e+00
7,144,4.8726e+00
7,145,5.0068e+00
7,146,5.1400e+00
7,147,5.2722e+00
7,148,5.4030e+00
7,149,5.5325e+00
7,150,5.6605e+00
7,151,5.7868e+00
7,152,5.9113e+00
7,153,6.0338e+00
7,154,6.1542e+00
7,155,6.2723e+00
7,156,6.3879e+00
7,157,6.5008e+00
7,158,6.6108e+00
7,159,6.7178e+00
7,160,6.8215e+00
7,161,6.9218e+00
7,162,7.0185e+00
7,163,7.1113e+00
7,164,7.2002e+00
7,165,7.2847e+00
7,166,7.3649e+00
7,167,7.4405e+00
7,168,7.5112e+00
7,169,7.5771e+00
7,170,7.6377e+00
7,171,7.6931e+00
7,172,7.7430e+00
7,173,7.7873e+00
7,174,7.8259e+00
7,175,7.8587e+00
7,176,7.8854e+00
7,177,7.9061e+00
7,178,7.9207e+00
7,179,7.9290e+00
8,0,7.8658e+00
8,1,7.8616e+00
8,2,7.8510e+00
8,3,7.8342e+00
8,4,7.8110e+00
8,5,7.7816e+00
8,6,7.7459e+00
8,7,7.7039e+00
8,8,7.6559e+00
8,9,7.6018e+00
8,10,7.5418e+00
8,11,7.4759e+00
8,12,7.4043e+00
8,13,7.3272e+00
8,14,7.2446e+00
8,15,7.1568e+00
8,16,7.0638e+00
8,17,6.9660e+00
8,18,6.8634e+00
8,19,6.7563e+00
8,20,6.6448e+00
8,21,6.5292e+00
8,22,6.4097e+00
8,23,6.2865e+00
8,24,6.1599e+00
8,25,6.0299e+00
8,26,5.8970e+00
8,27,5.7612e+00
8,28,5.6229e+00
8,29,5.4822e+00
8,30,5.3393e+00
8,31,5.1946e+00
8,32,5.0481e+00
8,33,4.9001e+00
8,34,4.7508e+00
8,35,4.6003e+00
8,36,4.4490e+00
8,37,4.2968e+00
8,38,4.1440e+00
8,39,3.9907e+00
8,40,3.8371e+00
8,41,3.6833e+00
8,42,3.5293e+00
8,43,3.3752e+00
8,44,3.2212e+00
8,45,3.0672e+00
8,46,2.9133e+00
8,47,2.7597e+00
8,48,2.6062e+00
8,49,2.4530e+00
8,50,2.3001e+00
8,51,2.1475e+00
8,52,1.9953e+00
8,53,1.8435e+00
8,54,1.6921e+00
8,55,1.5412e+00
8,56,1.3909e+00
8,57,1.2410e+00
8,58,1.0918e+00
8,59,9.4313e-01
8,60,7.9509e-01
8,61,6.4767e-01
8,62,5.0092e-01
8,63,3.5487e-01
8,64,2.0953e-01
8,65,6.4935e-02
8,66,-7.8859e-02
8,67,-2.2182e-01
8,68,-3.6393e-01
8,69,-5.0511e-01
8,70,-6.4533e-01
8,71,-7.8454e-01
8,72,-9.2269e-01
8,73,-1.0597e+00
8,74,-1.1956e+00
8,75,-1.3303e+00
8,76,-1.4638e+00
8,77,-1.5959e+00
8,78,-1.7268e+00
8,79,-1.8562e+00
8,80,-1.9843e+00
8,81,-2.1110e+00
8,82,-2.2362e+00
8,83,-2.3600e+00
8,84,-2.4823e+00
8,85,-3.1648e+00
8,86,-3.0500e+00
8,87,-2.9336e+00
8,88,-2.8157e+00
8,89,-2.6963e+00
8,90,-2.5754e+00
8,91,-2.4530e+00
8,92,-2.3292e+00
8,93,-2.2040e+00
8,94,-2.0775e+00
8,95,-1.9497e+00
8,96,-1.8207e+00
8,97,-1.6906e+00
8,98,-1.5593e+00
8,99,-1.4271e+00
8,100,-1.2939e+00
8,101,-1.1598e+00
8,102,-1.0248e+00
8,103,-8.8913e-01
8,104,-7.5273e-01
8,105,-6.1571e-01
8,106,-4.7811e-01
8,107,-3.4000e-01
8,108,-2.0142e-01
8,109,-6.2448e-02
8,110,7.6875e-02
8,111,2.1652e-01
8,112,3.5642e-01
8,113,4.9654e-01
8,114,6.3686e-01
8,115,7.7733e-01
8,116,9.1793e-01
8,117,1.0586e+00
8,118,1.1994e+00
8,119,1.3403e+00
8,120,1.4812e+00
8,121,1.6221e+00
8,122,1.7629e+00
8,123,1.9038e+00
8,124,2.0446e+00
8,125,2.1853e+00
8,126,2.3259e+00
8,127,2.4664e+00
8,128,2.6068e+00
8,129,2.7470e+00
8,130,2.8870e+00
8,131,3.0269e+00
8,132,3.1665e+00
8,133,3.3060e+00
8,134,3.4452e+00
8,135,3.5842e+00
8,136,3.7229e+00
8,137,3.8613e+00
8,138,3.9994e+00
8,139,4.1371e+00
8,140,4.2743e+00
8,141,4.4110e+00
8,142,4.5471e+00
8,143,4.6826e+00
8,144,4.8172e+00
8,145,4.9510e+00
8,146,5.0837e+00
8,147,5.2154e+00
8,148,5.3458e+00
8,149,5.4749e+00
8,150,5.6025e+00
8,151,5.7284e+00
8,152,5.8524e+00
8,153,5.9746e+00
8,154,6.0946e+00
8,155,6.2122e+00
8,156,6.3274e+00
8,157,6.4400e+00
8,158,6.5497e+00
8,159,6.6563e+00
8,160,6.7597e+00
8,161,6.8597e+00
8,162,6.9561e+00
8,163,7.0486e+00
8,164,7.1372e+00
8,165,7.2215e+00
8,166,7.3014e+00
8,167,7.3767e+00
8,168,7.4473e+00
8,169,7.5129e+00
8,170,7.5734e+00
8,171,7.6286e+00
8,172,7.6783e+00
8,173,7.7225e+00
8,174,7.7610e+00
8,175,7.7936e+00
8,176,7.8203e+00
8,177,7.8409e+00
8,178,7.8554e+00
8,179,7.8637e+00
9,0,7.7922e+00
9,1,7.7880e+00
9,2,7.7775e+00
9,3,7.7607e+00
9,4,7.7376e+00
9,5,7.7083e+00
9,6,7.6727e+00
9,7,7.6309e+00
9,8,7.5831e+00
9,9,7.5292e+00
9,10,7.4694e+00
9,11,7.4037e+00
9,12,7.3324e+00
9,13,7.2555e+00
9,14,7.1732e+00
9,15,7.0857e+00
9,16,6.9931e+00
9,17,6.8956e+00
9,18,6.7934e+00
9,19,6.6866e+00
9,20,6.5756e+00
9,21,6.4604e+00
9,22,6.3413e+00
9,23,6.2186e+00
9,24,6.0924e+00
9,25,5.9629e+00
9,26,5.8305e+00
9,27,5.6952e+00
9,28,5.5574e+00
9,29,5.4172e+00
9,30,5.2749e+00
9,31,5.1307e+00
9,32,4.9848e+00
9,33,4.8374e+00
9,34,4.6887e+00
9,35,4.5388e+00
9,36,4.3880e+00
9,37,4.2365e+00
9,38,4.0843e+00
9,39,3.9317e+00
9,40,3.7787e+00
9,41,3.6255e+00
9,42,3.4722e+00
9,43,3.3188e+00
9,44,3.1655e+00
9,45,3.0122e+00
9,46,2.8590e+00
9,47,2.7060e+00
9,48,2.5533e+00
9,49,2.4007e+00
9,50,2.2485e+00
9,51,2.0966e+00
9,52,1.9450e+00
9,53,1.7939e+00
9,54,1.6432e+00
9,55,1.4930e+00
9,56,1.3432e+00
9,57,1.1940e+00
9,58,1.0454e+00
9,59,8.9729e-01
9,60,7.4980e-01
9,61,6.0292e-01
9,62,4.5669e-01
9,63,3.1113e-01
9,64,1.6626e-01
9,65,2.2125e-02
9,66,-1.2123e-01
9,67,-2.6377e-01
9,68,-4.0547e-01
9,69,-5.4626e-01
9,70,-6.8611e-01
9,71,-8.2496e-01
9,72,-9.6276e-01
9,73,-1.0995e+00
9,74,-1.2350e+00
9,75,-1.3694e+00
9,76,-1.5026e+00
9,77,-1.6344e+00
9,78,-1.7650e+00
9,79,-1.8942e+00
9,80,-2.0220e+00
9,81,-2.1484e+00
9,82,-2.2734e+00
9,83,-2.3969e+00
9,84,-2.5190e+00
9,85,-3.2003e+00
9,86,-3.0857e+00
9,87,-2.9695e+00
9,88,-2.8518e+00
9,89,-2.7326e+00
9,90,-2.6119e+00
9,91,-2.4897e+00
9,92,-2.3662e+00
9,93,-2.2412e+00
9,94,-2.1150e+00
9,95,-1.9875e+00
9,96,-1.8587e+00
9,97,-1.7289e+00
9,98,-1.5979e+00
9,99,-1.4660e+00
9,100,-1.3331e+00
9,101,-1.1993e+00
9,102,-1.0647e+00
9,103,-9.2928e-01
9,104,-7.9323e-01
9,105,-6.5656e-01
9,106,-5.1934e-01
9,107,-3.8161e-01
9,108,-2.4343e-01
9,109,-1.0487e-01
9,110,3.4028e-02
9,111,1.7323e-01
9,112,3.1267e-01
9,113,4.5232e-01
9,114,5.9214e-01
9,115,7.3211e-01
9,116,8.7218e-01
9,117,1.0124e+00
9,118,1.1526e+00
9,119,1.2929e+00
9,120,1.4332e+00
9,121,1.5735e+00
9,122,1.7137e+00
9,123,1.8540e+00
9,124,1.9942e+00
9,125,2.1343e+00
9,126,2.2742e+00
9,127,2.4141e+00
9,128,2.5538e+00
9,129,2.6934e+00
9,130,2.8328e+00
9,131,2.9720e+00
9,132,3.1111e+00
9,133,3.2499e+00
9,134,3.3885e+00
9,135,3.5269e+00
9,136,3.6650e+00
9,137,3.8028e+00
9,138,3.9403e+00
9,139,4.0775e+00
9,140,4.2141e+00
9,141,4.3503e+00
9,142,4.4858e+00
9,143,4.6207e+00
9,144,4.7548e+00
9,145,4.8881e+00
9,146,5.0203e+00
9,147,5.1515e+00
9,148,5.2814e+00
9,149,5.4100e+00
9,150,5.5371e+00
9,151,5.6625e+00
9,152,5.7861e+00
9,153,5.9078e+00
9,154,6.0273e+00
9,155,6.1446e+00
9,156,6.2594e+00
9,157,6.3715e+00
9,158,6.4808e+00
9,159,6.5870e+00
9,160,6.6901e+00
9,161,6.7897e+00
9,162,6.8857e+00
9,163,6.9779e+00
9,164,7.0662e+00
9,165,7.1502e+00
9,166,7.2298e+00
9,167,7.3049e+00
9,168,7.3752e+00
9,169,7.4406e+00
9,170,7.5008e+00
9,171,7.5558e+00
9,172,7.6054e+00
9,173,7.6494e+00
9,174,7.6878e+00
9,175,7.7203e+00
9,176,7.7469e+00
9,177,7.7674e+00
9,178,7.7819e+00
9,179,7.7902e+00
10,0,7.7105e+00
10,1,7.7064e+00
10,2,7.6959e+00
10,3,7.6792e+00
10,4,7.6562e+00
10,5,7.6269e+00
10,6,7.5915e+00
10,7,7.5499e+00
10,8,7.5022e+00
10,9,7.4485e+00
10,10,7.3889e+00
10,11,7.3236e+00
10,12,7.2525e+00
10,13,7.1759e+00
10,14,7.0940e+00
10,15,7.0068e+00
10,16,6.9145e+00
10,17,6.8174e+00
10,18,6.7156e+00
10,19,6.6093e+00
10,20,6.4987e+00
10,21,6.3840e+00
10,22,6.2654e+00
10,23,6.1431e+00
10,24,6.0175e+00
10,25,5.8886e+00
10,26,5.7567e+00
10,27,5.6220e+00
10,28,5.4847e+00
10,29,5.3451e+00
10,30,5.2034e+00
10,31,5.0598e+00
10,32,4.9145e+00
10,33,4.7678e+00
10,34,4.6197e+00
10,35,4.4705e+00
10,36,4.3204e+00
10,37,4.1696e+00
10,38,4.0181e+00
10,39,3.8662e+00
10,40,3.7139e+00
10,41,3.5615e+00
10,42,3.4089e+00
10,43,3.2562e+00
10,44,3.1036e+00
10,45,2.9511e+00
10,46,2.7987e+00
10,47,2.6465e+00
10,48,2.4945e+00
10,49,2.3427e+00
10,50,2.1913e+00
10,51,2.0401e+00
10,52,1.8893e+00
10,53,1.7389e+00
10,54,1.5890e+00
10,55,1.4394e+00
10,56,1.2904e+00
10,57,1.1419e+00
10,58,9.9387e-01
10,59,8.4641e-01
10,60,6.9954e-01
10,61,5.5324e-01
10,62,4.0758e-01
10,63,2.6257e-01
10,64,1.1823e-01
10,65,-2.5406e-02
10,66,-1.6828e-01
10,67,-3.1035e-01
10,68,-4.5161e-01
10,69,-5.9197e-01
10,70,-7.3140e-01
10,71,-8.6985e-01
10,72,-1.0073e+00
10,73,-1.1436e+00
10,74,-1.2788e+00
10,75,-1.4129e+00
10,76,-1.5457e+00
10,77,-1.6772e+00
10,78,-1.8075e+00
10,79,-1.9364e+00
10,80,-2.0639e+00
10,81,-2.1900e+00
10,82,-2.3147e+00
10,83,-2.4380e+00
10,84,-2.5598e+00
10,85,-3.2398e+00
10,86,-3.1254e+00
10,87,-3.0094e+00
10,88,-2.8920e+00
10,89,-2.7730e+00
10,90,-2.6525e+00
10,91,-2.5306e+00
10,92,-2.4073e+00
10,93,-2.2826e+00
10,94,-2.1567e+00
10,95,-2.0294e+00
10,96,-1.9010e+00
10,97,-1.7714e+00
10,98,-1.6408e+00
10,99,-1.5092e+00
10,100,-1.3766e+00
10,101,-1.2431e+00
10,102,-1.1089e+00
10,103,-9.7388e-01
10,104,-8.3822e-01
10,105,-7.0194e-01
10,106,-5.6513e-01
10,107,-4.2782e-01
10,108,-2.9008e-01
10,109,-1.5197e-01
10,110,-1.3544e-02
10,111,1.2517e-01
10,112,2.6411e-01
10,113,4.0323e-01
10,114,5.4251e-01
10,115,6.8192e-01
10,116,8.2141e-01
10,117,9.6099e-01
10,118,1.1006e+00
10,119,1.2402e+00
10,120,1.3799e+00
10,121,1.5195e+00
10,122,1.6592e+00
10,123,1.7987e+00
10,124,1.9382e+00
10,125,2.0776e+00
10,126,2.2169e+00
10,127,2.3560e+00
10,128,2.4951e+00
10,129,2.6339e+00
10,130,2.7726e+00
10,131,2.9112e+00
10,132,3.0495e+00
10,133,3.1876e+00
10,134,3.3256e+00
10,135,3.4633e+00
10,136,3.6008e+00
10,137,3.7379e+00
10,138,3.8748e+00
10,139,4.0112e+00
10,140,4.1473e+00
10,141,4.2828e+00
10,142,4.4178e+00
10,143,4.5520e+00
10,144,4.6856e+00
10,145,4.8182e+00
10,146,4.9499e+00
10,147,5.0805e+00
10,148,5.2099e+00
10,149,5.3379e+00
10,150,5.4644e+00
10,151,5.5893e+00
10,152,5.7124e+00
10,153,5.8336e+00
10,154,5.9527e+00
10,155,6.0694e+00
10,156,6.1838e+00
10,157,6.2954e+00
10,158,6.4043e+00
10,159,6.5101e+00
10,160,6.6127e+00
10,161,6.7120e+00
10,162,6.8076e+00
10,163,6.8994e+00
10,164,6.9873e+00
10,165,7.0710e+00
10,166,7.1503e+00
10,167,7.2251e+00
10,168,7.2951e+00
10,169,7.3602e+00
10,170,7.4203e+00
10,171,7.4750e+00
10,172,7.5245e+00
10,173,7.5683e+00
10,174,7.6065e+00
10,175,7.6389e+00
10,176,7.6654e+00
10,177,7.6858e+00
10,178,7.7002e+00
10,179,7.7085e+00
11,0,7.6209e+00
11,1,7.6167e+00
11,2,7.6063e+00
11,3,7.5896e+00
11,4,7.5667e+00
11,5,7.5376e+00
11,6,7.5023e+00
11,7,7.4609e+00
11,8,7.4135e+00
11,9,7.3600e+00
11,10,7.3007e+00
11,11,7.2356e+00
11,12,7.1648e+00
11,13,7.0886e+00
11,14,7.0070e+00
11,15,6.9202e+00
11,16,6.8284e+00
11,17,6.7316e+00
11,18,6.6303e+00
11,19,6.5244e+00
11,20,6.4143e+00
11,21,6.3001e+00
11,22,6.1821e+00
11,23,6.0604e+00
11,24,5.9353e+00
11,25,5.8070e+00
11,26,5.6756e+00
11,27,5.5416e+00
11,28,5.4050e+00
11,29,5.2660e+00
11,30,5.1250e+00
11,31,4.9821e+00
11,32,4.8375e+00
11,33,4.6914e+00
11,34,4.5440e+00
11,35,4.3956e+00
11,36,4.2462e+00
11,37,4.0961e+00
11,38,3.9454e+00
11,39,3.7943e+00
11,40,3.6429e+00
11,41,3.4912e+00
11,42,3.3394e+00
11,43,3.1876e+00
11,44,3.0358e+00
11,45,2.8841e+00
11,46,2.7326e+00
11,47,2.5812e+00
11,48,2.4301e+00
11,49,2.2791e+00
11,50,2.1285e+00
11,51,1.9782e+00
11,52,1.8282e+00
11,53,1.6786e+00
11,54,1.5295e+00
11,55,1.3807e+00
11,56,1.2325e+00
11,57,1.0847e+00
11,58,9.3738e-01
11,59,7.9061e-01
11,60,6.4441e-01
11,61,4.9876e-01
11,62,3.5371e-01
11,63,2.0930e-01
11,64,6.5527e-02
11,65,-7.7555e-02
11,66,-2.1990e-01
11,67,-3.6147e-01
11,68,-5.0223e-01
11,69,-6.4213e-01
11,70,-7.8111e-01
11,71,-9.1913e-01
11,72,-1.0561e+00
11,73,-1.1921e+00
11,74,-1.3269e+00
11,75,-1.4606e+00
11,76,-1.5930e+00
11,77,-1.7242e+00
11,78,-1.8541e+00
11,79,-1.9827e+00
11,80,-2.1099e+00
11,81,-2.2357e+00
11,82,-2.3601e+00
11,83,-2.4831e+00
11,84,-2.6047e+00
11,85,-3.2831e+00
11,86,-3.1690e+00
11,87,-3.0533e+00
11,88,-2.9361e+00
11,89,-2.8174e+00
11,90,-2.6972e+00
11,91,-2.5755e+00
11,92,-2.4525e+00
11,93,-2.3281e+00
11,94,-2.2024e+00
11,95,-2.0755e+00
11,96,-1.9474e+00
11,97,-1.8182e+00
11,98,-1.6879e+00
11,99,-1.5566e+00
11,100,-1.4244e+00
11,101,-1.2913e+00
11,102,-1.1575e+00
11,103,-1.0228e+00
11,104,-8.8759e-01
11,105,-7.5175e-01
11,106,-6.1538e-01
11,107,-4.7853e-01
11,108,-3.4126e-01
11,109,-2.0365e-01
11,110,-6.5737e-02
11,111,7.2443e-02
11,112,2.1083e-01
11,113,3.4938e-01
11,114,4.8807e-01
11,115,6.2687e-01
11,116,7.6573e-01
11,117,9.0466e-01
11,118,1.0436e+00
11,119,1.1826e+00
11,120,1.3215e+00
11,121,1.4604e+00
11,122,1.5993e+00
11,123,1.7381e+00
11,124,1.8768e+00
11,125,2.0155e+00
11,126,2.1540e+00
11,127,2.2924e+00
11,128,2.4306e+00
11,129,2.5687e+00
11,130,2.7067e+00
11,131,2.8444e+00
11,132,2.9820e+00
11,133,3.1194e+00
11,134,3.2566e+00
11,135,3.3935e+00
11,136,3.5303e+00
11,137,3.6667e+00
11,138,3.8029e+00
11,139,3.9386e+00
11,140,4.0740e+00
11,141,4.2088e+00
11,142,4.3431e+00
11,143,4.4767e+00
11,144,4.6096e+00
11,145,4.7416e+00
11,146,4.8727e+00
11,147,5.0026e+00
11,148,5.1314e+00
11,149,5.2588e+00
11,150,5.3848e+00
11,151,5.5091e+00
11,152,5.6316e+00
11,153,5.7523e+00
11,154,5.8708e+00
11,155,5.9870e+00
11,156,6.1008e+00
11,157,6.2120e+00
11,158,6.3203e+00
11,159,6.4257e+00
11,160,6.5279e+00
11,161,6.6267e+00
11,162,6.7219e+00
11,163,6.8133e+00
11,164,6.9008e+00
11,165,6.9841e+00
11,166,7.0631e+00
11,167,7.1375e+00
11,168,7.2073e+00
11,169,7.2721e+00
11,170,7.3319e+00
11,171,7.3864e+00
11,172,7.4356e+00
11,173,7.4793e+00
11,174,7.5173e+00
11,175,7.5495e+00
11,176,7.5759e+00
11,177,7.5963e+00
11,178,7.6106e+00
11,179,7.6189e+00
12,0,7.5235e+00
12,1,7.5193e+00
12,2,7.5089e+00
12,3,7.4924e+00
12,4,7.4696e+00
12,5,7.4406e+00
12,6,7.4055e+00
12,7,7.3642e+00
12,8,7.3170e+00
12,9,7.2638e+00
12,10,7.2048e+00
12,11,7.1400e+00
12,12,7.0696e+00
12,13,6.9937e+00
12,14,6.9125e+00
12,15,6.8261e+00
12,16,6.7347e+00
12,17,6.6385e+00
12,18,6.5376e+00
12,19,6.4322e+00
12,20,6.3227e+00
12,21,6.2090e+00
12,22,6.0916e+00
12,23,5.9705e+00
12,24,5.8460e+00
12,25,5.7183e+00
12,26,5.5876e+00
12,27,5.4542e+00
12,28,5.3183e+00
12,29,5.1801e+00
12,30,5.0398e+00
12,31,4.8976e+00
12,32,4.7537e+00
12,33,4.6084e+00
12,34,4.4619e+00
12,35,4.3142e+00
12,36,4.1657e+00
12,37,4.0164e+00
12,38,3.8665e+00
12,39,3.7162e+00
12,40,3.5657e+00
12,41,3.4149e+00
12,42,3.2640e+00
12,43,3.1131e+00
12,44,2.9622e+00
12,45,2.8114e+00
12,46,2.6608e+00
12,47,2.5103e+00
12,48,2.3601e+00
12,49,2.2101e+00
12,50,2.0604e+00
12,51,1.9110e+00
12,52,1.7619e+00
12,53,1.6132e+00
12,54,1.4649e+00
12,55,1.3170e+00
12,56,1.1695e+00
12,57,1.0225e+00
12,58,8.7603e-01
12,59,7.3001e-01
12,60,5.8453e-01
12,61,4.3957e-01
12,62,2.9520e-01
12,63,1.5142e-01
12,64,8.2671e-03
12,65,-1.3422e-01
12,66,-2.7600e-01
12,67,-4.1703e-01
12,68,-5.5727e-01
12,69,-6.9666e-01
12,70,-8.3515e-01
12,71,-9.7271e-01
12,72,-1.1093e+00
12,73,-1.2448e+00
12,74,-1.3792e+00
12,75,-1.5124e+00
12,76,-1.6445e+00
12,77,-1.7753e+00
12,78,-1.9049e+00
12,79,-2.0331e+00
12,80,-2.1600e+00
12,81,-2.2854e+00
12,82,-2.4095e+00
12,83,-2.5322e+00
12,84,-2.6535e+00
12,85,-3.3303e+00
12,86,-3.2164e+00
12,87,-3.1010e+00
12,88,-2.9841e+00
12,89,-2.8656e+00
12,90,-2.7457e+00
12,91,-2.6244e+00
12,92,-2.5017e+00
12,93,-2.3776e+00
12,94,-2.2522e+00
12,95,-2.1257e+00
12,96,-1.9979e+00
12,97,-1.8690e+00
12,98,-1.7391e+00
12,99,-1.6082e+00
12,100,-1.4764e+00
12,101,-1.3437e+00
12,102,-1.2103e+00
12,103,-1.0761e+00
12,104,-9.4128e-01
12,105,-8.0589e-01
12,106,-6.7000e-01
12,107,-5.3365e-01
12,108,-3.9690e-01
12,109,-2.5982e-01
12,110,-1.2245e-01
12,111,1.5154e-02
12,112,1.5295e-01
12,113,2.9089e-01
12,114,4.2894e-01
12,115,5.6707e-01
12,116,7.0525e-01
12,117,8.4348e-01
12,118,9.8169e-01
12,119,1.1199e+00
12,120,1.2581e+00
